   RA(2000)  Dec(2000)    Flux
 h  m    s    d  m   s      Jy
20 39 49.76 +10 41 50.5   1.26
20 39 51.76 -00 24 46.8   0.95
20 39 52.16 +76 12 11.7   3.54
20 39 53.31 +32 03 39.0   2.09
20 39 54.15 +16 54 56.6   0.90
20 39 54.99 +66 38  1.4   0.69
20 39 56.18 +12 45  3.8   0.54
20 39 58.91 +11 57 36.5   1.30
20 40  0.79 +28 00  4.3   3.17
20 40  2.10 -08 24 52.0   4.73
20 40  2.86 -00 07  0.7   0.90
20 40  3.34 +45 02 34.6   1.89
20 40  4.72 +62 18  0.2   2.83
20 40  6.93 +53 39 41.8   0.77
20 40  7.02 +21 53  9.2   1.88
20 40  7.48 -14 43 47.9   4.64
20 40  7.65 -00 16 52.2   0.74
20 40  9.03 -02 47 39.3   4.98
20 40  9.19 +28 03 31.4   1.51
20 40  9.60 +17 13  9.2   3.59
20 40 10.18 +12 33 51.1   0.98
20 40 11.43 +04 34 19.7   2.27
20 40 11.89 +00 23 10.2   1.40
20 40 15.36 +55 23 36.1   0.84
20 40 15.44 +50 40 37.2   0.94
20 40 16.12 -06 59 39.1   1.09
20 40 19.74 +20 51  4.8   2.42
20 40 20.84 +51 55 41.0   0.68
20 40 22.70 -06 58 23.8   1.07
20 40 24.41 +47 33 12.2   3.04
20 40 26.50 +69 37 49.3   0.88
20 40 27.65 +26 17 59.6   1.47
20 40 27.99 -03 55 13.0   0.99
20 40 30.09 +36 30 19.2   9.00
20 40 31.06 +72 04  6.1   1.40
20 40 33.05 +51 24 30.5   1.92
20 40 33.53 +26 35 17.3   1.58
20 40 34.01 -03 32  5.0   1.87
20 40 34.78 +26 19 45.2   0.65
20 40 37.59 +14 11  7.4   0.78
20 40 37.60 -06 48 42.6   1.00
20 40 37.96 +55 04 57.0   0.46
20 40 38.60 +15 30 36.1   2.57
20 40 39.88 +59 31 54.0   6.70
20 40 41.25 +17 11 43.3   2.10
20 40 43.85 +22 59 45.1   0.65
20 40 43.97 -12 40  7.2   1.19
20 40 44.96 +05 53 29.9   2.87
20 40 48.44 -07 02 15.6   1.14
20 40 50.99 +63 50 55.6   0.54
20 40 55.60 +37 18 12.7   0.97
20 40 55.63 +14 10 14.9   0.68
20 40 56.34 -13 11 20.5   0.89
20 40 56.66 +13 27 15.0   2.03
20 40 57.95 +58 08 18.9   0.62
20 40 58.50 +14 14  7.1   1.12
20 40 59.30 -14 46 43.4   1.39
20 40 59.75 +07 22 34.3   0.96
20 40 59.99 +29 37 18.8   1.59
20 41  0.47 +13 12 42.3   0.94
20 41  1.31 +25 03 57.2   0.59
20 41  2.48 +32 20 17.7   1.81
20 41  4.35 -00 11 18.7   1.07
20 41  6.56 +02 49 46.0   0.69
20 41  7.06 +12 24 55.9   0.72
20 41  8.64 -08 38 22.8   2.59
20 41  8.70 +23 02 31.2   0.85
20 41 10.38 +58 01 18.9   1.30
20 41 11.36 +57 39 32.4   0.48
20 41 13.33 -01 11 28.3   6.77
20 41 13.98 +22 04 20.8   1.78
20 41 14.76 +59 32 56.5   1.13
20 41 17.45 +28 00 41.5   0.99
20 41 19.08 +47 38 53.7   1.69
20 41 20.55 -12 52 41.3   1.14
20 41 21.07 +51 15 38.5   0.78
20 41 23.50 +73 58 25.8   0.74
20 41 23.74 +18 55  3.0   7.17
20 41 25.38 +29 09 16.0   1.59
20 41 26.47 +21 52 42.0   0.53
20 41 28.73 +68 10 50.2   0.46
20 41 29.53 +60 02  2.1   1.87
20 41 29.56 -00 26 58.0   0.87
20 41 30.71 +24 48 27.9   6.74
20 41 32.72 +19 50 35.0   3.70
20 41 32.96 +46 58 46.2   1.35
20 41 34.83 +31 17 32.2   3.46
20 41 37.79 +09 31 13.9   0.57
20 41 39.05 +02 30 15.1   0.63
20 41 39.71 +13 01 16.7   0.78
20 41 40.78 +24 49 29.7   3.59
20 41 42.72 +08 49 26.7   0.95
20 41 43.02 +53 21 53.5   1.28
20 41 44.59 -01 38 42.1   3.55
20 41 44.87 +00 54  6.6   3.19
20 41 45.84 +23 34  8.1   0.62
20 41 46.00 -11 20  1.2   0.81
20 41 47.62 +69 17 12.4   1.01
20 41 48.89 +28 05  1.1   2.33
20 41 52.36 -05 42 24.7   7.24
20 41 55.75 +35 05  2.0   1.51
20 41 57.52 +02 04 21.0   0.83
20 41 58.68 +01 33  7.9   0.71
20 42  1.21 -07 18 17.8   1.48
20 42  1.46 +34 13 43.2   1.46
20 42  3.52 +07 19 44.8   0.86
20 42  4.60 +02 43 13.9   0.86
20 42  7.44 +13 54 17.8   1.06
20 42  9.80 +75 12 32.9   2.05
20 42  9.92 +52 26  0.2   0.66
20 42 10.38 -10 56 49.5   1.95
20 42 10.78 +50 30  3.3  21.14
20 42 11.93 +54 33 34.1   2.99
20 42 12.31 -04 57 39.6   0.69
20 42 12.36 +03 56 53.5   1.19
20 42 14.66 -11 03 16.0   2.21
20 42 14.85 +31 15 11.4   2.71
20 42 15.79 +09 04 35.3   0.77
20 42 17.00 -12 29 49.7   1.78
20 42 17.78 +52 15 11.2   1.02
20 42 18.20 +07 17 32.5   2.99
20 42 18.51 +16 34 47.1   1.24
20 42 21.53 +07 26 36.7   1.06
20 42 22.97 +08 46 41.5   3.16
20 42 23.31 +02 16 32.3   0.78
20 42 24.91 +37 20 58.9   1.11
20 42 25.70 -09 18 22.0   0.95
20 42 25.87 +24 11 53.8   0.81
20 42 27.19 +31 47  3.7   2.10
20 42 28.04 -15 31 49.3   3.30
20 42 29.63 +25 04 34.3   1.05
20 42 32.94 +14 09  4.8   1.95
20 42 36.11 +49 39 10.6   0.91
20 42 36.69 +24 28 39.3   0.95
20 42 37.29 +27 23 44.3   3.11
20 42 37.50 -03 15 59.4   0.87
20 42 38.63 +43 36 31.8   4.13
20 42 44.37 -04 04 26.0   0.74
20 42 49.28 +11 45 40.6   0.72
20 42 49.41 +55 42  1.1   2.46
20 42 49.70 -00 20 28.0   2.11
20 42 49.98 +08 25  7.6   2.49
20 42 51.09 +12 29 51.5   0.88
20 42 51.26 +13 36  9.2   1.00
20 42 51.63 +59 18 50.9   0.54
20 42 52.16 +55 15 51.1   0.50
20 42 52.34 -07 51  8.6   1.58
20 42 53.17 +22 31 15.9   0.95
20 42 54.60 +75 04 58.6   2.89
20 42 55.43 +54 04 26.1   0.60
20 42 55.82 +56 33  0.1   1.27
20 42 56.67 +09 40 43.5   0.92
20 42 56.75 +62 08 19.7   1.56
20 42 56.79 -03 09 59.8   0.88
20 42 57.46 +06 44 56.1   1.13
20 42 57.92 +38 26 11.6   1.02
20 42 58.51 +18 27  6.0   0.63
20 42 58.87 +75 03  7.5   6.02
20 42 59.39 +53 40 14.3   0.80
20 42 59.77 +58 39 25.9   2.10
20 42 59.94 +02 44 47.4   1.04
20 43  1.41 +11 16 13.5   0.74
20 43  2.15 -07 04 45.6   3.18
20 43  2.87 +18 36 55.6   0.94
20 43  5.06 -09 08 15.7   1.70
20 43  5.33 +35 45 43.2   1.01
20 43  5.77 +15 02  7.3   0.61
20 43  7.25 +00 06 43.5   5.82
20 43  8.19 -03 04  5.4   0.67
20 43  8.62 +14 46 11.2   1.09
20 43  9.85 +22 11  4.9   2.37
20 43 12.76 +52 03 53.6   0.80
20 43 14.09 -03 25 10.6   1.05
20 43 14.48 -07 53 24.7   1.41
20 43 14.97 +86 35 25.8   1.44
20 43 21.31 +22 07 28.5   1.70
20 43 23.61 +05 13 31.5   1.25
20 43 25.72 -05 20 52.9   1.78
20 43 28.32 +55 22 43.0   0.84
20 43 29.21 +15 03 28.0   0.75
20 43 30.65 +18 18 31.7   0.91
20 43 32.90 +13 53 54.1   1.51
20 43 32.93 -03 35 59.3   0.72
20 43 33.31 +55 36 39.1   1.12
20 43 33.33 -11 49 18.9   1.05
20 43 33.63 +06 59 22.5   0.79
20 43 35.38 +04 20 15.9   0.50
20 43 36.18 -12 32  9.3   1.02
20 43 37.04 -13 19  5.9   0.85
20 43 37.98 +39 00 34.9   1.03
20 43 38.90 +68 04  5.5   0.96
20 43 41.72 +69 37 44.8   0.98
20 43 43.30 +11 52 47.7   0.96
20 43 44.20 +20 40 54.6   1.14
20 43 44.59 -13 13 40.4   1.38
20 43 45.48 -05 24 51.6   1.04
20 43 45.80 +32 08  3.9   1.21
20 43 45.93 +63 39  1.4   0.45
20 43 46.07 +17 00 30.3   5.89
20 43 47.48 +01 17 44.8   1.47
20 43 49.58 -08 45 22.3   3.93
20 43 50.00 +00 20 10.1   1.89
20 43 50.58 +27 40 49.0   2.04
20 43 51.15 +71 52 47.6   1.11
20 43 51.35 +46 12 33.1   1.68
20 43 51.50 +04 35 21.3   1.65
20 43 51.88 +51 21 16.3   0.79
20 43 52.88 +22 57 16.3   1.65
20 43 54.87 +55 26  8.2   0.95
20 43 57.84 -10 18 13.3   2.66
20 43 58.41 -11 54  4.9   2.02
20 43 58.79 +10 13 25.3   0.79
20 43 59.18 -11 18 34.7   1.75
20 44  3.66 +37 14 56.1   0.83
20 44  4.76 -13 02  0.8   1.26
20 44  7.60 +59 20 11.9   1.70
20 44  7.63 +12 35 57.3   0.81
20 44  8.14 +07 13 11.1   3.01
20 44  8.47 -15 08 48.7   1.22
20 44  9.80 +69 43 50.6   9.12
20 44 11.08 +04 19 44.4   1.50
20 44 11.64 +15 06 26.7   0.86
20 44 11.67 +37 04 24.3   2.86
20 44 11.82 +09 40 46.6   0.68
20 44 16.61 +58 02 22.2   0.46
20 44 16.74 -14 30  4.0   1.22
20 44 17.24 -14 45 44.4   5.72
20 44 17.67 +17 10 51.1   3.74
20 44 20.21 +64 47 29.5   1.16
20 44 21.11 -08 39  9.4   1.14
20 44 23.27 +49 41 36.2   0.72
20 44 23.47 -14 26 37.5   0.96
20 44 23.68 +30 24 48.8   1.52
20 44 24.21 +11 39 17.2   0.72
20 44 24.22 +03 40 34.9   0.83
20 44 24.45 +23 19 18.9   2.87
20 44 25.82 +29 01 52.7   1.25
20 44 27.41 +61 39 17.6   0.67
20 44 27.98 +74 38 32.2   0.90
20 44 29.36 +05 24 37.6   1.27
20 44 29.89 +69 41 34.0   0.54
20 44 30.39 +28 14 52.6   1.06
20 44 36.03 +55 55 37.4   0.40
20 44 38.28 +56 29 43.4   1.67
20 44 39.44 +14 33 46.5   0.84
20 44 39.57 +14 50 35.1   2.19
20 44 41.57 +40 37 46.2   4.99
20 44 43.61 +04 47 37.9   1.33
20 44 45.27 +04 44 12.6   3.78
20 44 46.82 +29 07 33.8   3.00
20 44 47.01 -10 38 34.5   3.93
20 44 47.16 -06 32 22.4   1.67
20 44 49.62 +65 27 54.1   1.73
20 44 50.09 -11 27 35.1   2.12
20 44 50.87 +15 00 57.9   0.88
20 44 51.56 +09 26  3.4   0.91
20 44 53.27 +18 28 47.5   0.95
20 44 54.83 +79 04 58.0   0.77
20 44 54.93 +23 50 50.8   1.69
20 44 55.93 -02 16 21.5   0.70
20 44 56.21 +56 26 39.0   1.60
20 44 56.22 +17 15  4.6   1.27
20 44 56.73 +09 03 10.6   5.07
20 44 58.94 +70 43 50.8   1.63
20 45  0.85 +56 43 33.4   0.61
20 45  1.34 +16 22 33.8   0.87
20 45  1.34 -02 52 53.1   2.47
20 45  1.70 +16 34  8.8   7.24
20 45  4.07 +12 45 13.4   0.66
20 45  5.29 +62 08 51.8   0.90
20 45  5.89 -01 13 57.2   2.25
20 45  7.02 +24 06  5.4   1.71
20 45  7.03 +43 41 40.0   6.37
20 45  8.53 +21 51 34.8   0.69
20 45  9.87 +30 49 26.2   0.84
20 45 13.56 +18 26  8.0   1.87
20 45 13.96 +71 54 53.7   0.75
20 45 15.21 +34 52 58.1   9.00
20 45 15.47 -13 21 39.7   1.11
20 45 16.07 +16 53 23.7   2.54
20 45 16.68 +66 58 42.6   0.41
20 45 16.91 +58 38 30.2   1.34
20 45 18.54 -06 35 50.1   1.82
20 45 22.25 +03 24 29.6   7.85
20 45 22.58 +28 00 11.1   1.21
20 45 24.26 +47 29 59.4   3.46
20 45 28.53 +75 38 36.8   1.95
20 45 28.89 -03 33 24.5   0.94
20 45 29.22 +19 10 28.1   1.88
20 45 31.66 +03 45 57.4   0.83
20 45 33.83 -13 21 52.3   1.22
20 45 34.55 +62 05 50.0   1.16
20 45 35.32 +05 57 30.6   0.97
20 45 36.50 -04 35 31.7   1.05
20 45 37.99 -11 28 36.9   0.92
20 45 39.57 -01 26 25.4   0.78
20 45 39.58 -06 57 19.7   0.89
20 45 40.85 +18 54 31.9   0.97
20 45 41.78 +76 25 11.1  10.91
20 45 42.22 +55 10 38.0   0.43
20 45 43.43 +74 09 49.6   1.38
20 45 43.58 +14 45 22.2   1.20
20 45 44.15 +75 23 32.6   2.42
20 45 46.33 +76 03 22.1   0.70
20 45 46.71 +01 04 17.5   0.68
20 45 48.81 +42 44 14.6   3.34
20 45 48.85 +32 33 53.9   3.27
20 45 51.89 +52 37 55.3   0.60
20 45 52.78 +04 31 51.6   0.94
20 45 52.87 -00 40 19.6   0.76
20 45 53.35 +71 18  9.0   0.62
20 45 55.84 +57 50 14.5   0.75
20 45 58.49 +31 06  5.7   1.89
20 45 59.93 -09 44 35.6   2.76
20 46  0.88 +10 32 24.0   0.64
20 46  4.94 +60 56 21.5   0.94
20 46  5.04 +14 25  5.3   1.61
20 46  5.32 +36 59 19.5   1.79
20 46  5.85 +62 59 43.4   1.31
20 46  6.59 +62 49 30.4   0.61
20 46  6.62 +14 08 15.3   0.68
20 46  8.54 +69 32 36.3   2.27
20 46  9.06 +16 13 42.7   1.47
20 46  9.53 -08 01 41.4   3.26
20 46  9.89 +68 05 46.4   0.53
20 46 11.41 +14 35 30.7   1.60
20 46 12.55 +11 45 59.2   0.82
20 46 12.92 +31 19 46.5   0.85
20 46 14.98 -13 40 52.2   1.05
20 46 15.13 +63 00 45.9   1.11
20 46 15.45 +14 54 39.9   1.17
20 46 17.04 +52 05 18.9   0.49
20 46 18.96 -08 41 17.1   1.28
20 46 19.99 +62 36 21.5   0.77
20 46 22.95 +44 15 49.8   1.18
20 46 24.27 +14 01 10.5   0.88
20 46 24.59 +28 23 42.9   1.83
20 46 25.25 +15 54 37.1   1.09
20 46 26.60 +76 24 54.5   0.86
20 46 26.73 +11 30 33.5   0.85
20 46 29.02 +02 58  0.3   0.64
20 46 29.09 -04 50 48.3   3.73
20 46 29.26 +08 19 19.1   2.65
20 46 29.54 +06 41 21.6   0.69
20 46 29.82 -09 42 21.2   2.24
20 46 33.01 +62 27 16.4   3.07
20 46 35.03 -03 40 40.5   0.60
20 46 35.32 +06 47 27.9   2.01
20 46 36.46 +51 36 41.3   4.98
20 46 38.19 +50 00 28.4   1.14
20 46 38.85 -08 16 48.0   0.77
20 46 39.33 +44 24 35.0   3.82
20 46 39.92 +31 06 44.9   1.67
20 46 45.18 -03 16 14.7   2.01
20 46 45.53 +37 18 44.8   0.64
20 46 45.75 +38 57 30.6   4.97
20 46 46.99 +71 17  2.7   2.11
20 46 47.01 +81 45 23.7   0.49
20 46 48.36 +59 45 43.6   0.45
20 46 50.46 -16 24 48.5   0.92
20 46 51.03 +57 52 11.9   1.31
20 46 51.86 +30 17 10.0   2.70
20 46 54.98 -11 52 44.4   1.55
20 46 56.13 +05 06 39.3   1.24
20 46 56.61 +10 06 34.9   0.68
20 46 59.73 +48 34 39.9   9.34
20 47  0.35 -16 44 50.5   1.61
20 47  0.69 +09 47 50.6   0.72
20 47  1.28 +16 02 19.8   0.69
20 47  1.67 -01 09 36.2   0.76
20 47  1.71 +04 05 23.1   0.92
20 47  5.15 -13 32 55.9   0.72
20 47  6.24 +77 42 49.7   0.70
20 47  7.63 +57 35 36.9   4.04
20 47  9.45 +37 51 22.9   2.88
20 47  9.53 +03 19 25.9   1.39
20 47  9.73 -09 39  2.4   0.90
20 47  9.79 -12 24  5.6   2.39
20 47 10.33 +08 57 30.6   1.00
20 47 10.54 -02 36 20.2  14.98
20 47 12.25 +27 35  3.8   1.13
20 47 14.55 +48 21 34.3   0.79
20 47 16.13 -05 21 47.1   1.22
20 47 16.46 +11 48 29.3   0.61
20 47 19.90 -16 39 19.2   3.90
20 47 22.07 +14 20 41.6   0.78
20 47 23.18 -03 03 32.3   1.09
20 47 25.16 +29 40 41.6   0.78
20 47 26.32 +12 15 26.9   0.71
20 47 26.73 +56 08 38.2   0.56
20 47 27.07 +12 46 28.9   0.61
20 47 28.51 +55 26 37.5   0.62
20 47 28.66 +11 04 44.8   1.21
20 47 29.05 +40 30 42.8   0.96
20 47 29.78 -04 02 34.9   0.74
20 47 29.85 +02 03 49.2   0.79
20 47 30.82 +62 46 16.5   1.72
20 47 31.11 +53 11 35.1   0.56
20 47 31.92 -14 14 27.3   1.06
20 47 34.42 +35 11 44.6   2.00
20 47 35.48 +09 12  1.7   0.72
20 47 37.21 +09 19 14.9   1.10
20 47 38.28 +30 46 37.6   3.94
20 47 42.41 +44 27 36.2   1.38
20 47 45.04 +07 02 38.9   0.95
20 47 45.09 +14 27 40.1   1.84
20 47 45.19 +11 41  4.2   2.75
20 47 46.22 +74 24 18.4   0.53
20 47 46.64 +06 19 38.4   1.19
20 47 47.07 +22 50 19.1   1.64
20 47 49.02 +23 24 52.1   5.89
20 47 49.31 +65 24 31.6   0.47
20 47 53.68 +53 43 30.7   1.73
20 47 53.84 +41 16 19.6   0.70
20 47 54.00 +47 29 19.8   1.84
20 47 54.07 +38 47 20.4   1.78
20 47 55.54 +47 05 21.8   3.70
20 47 57.11 -09 36 34.0   0.75
20 47 57.22 +52 00 25.0   0.68
20 47 57.73 +03 03  2.5   1.27
20 47 57.77 +01 26 13.9   0.99
20 47 57.99 +15 20 36.1   0.77
20 47 58.39 +10 51 44.6   2.38
20 48  1.26 +17 55 34.7   0.70
20 48  3.82 -02 43 54.2   0.84
20 48  3.97 +46 57 28.4   1.27
20 48  4.86 +03 52 50.6   1.04
20 48  5.28 +06 25 14.9   0.78
20 48  6.44 -06 18 36.0   2.80
20 48  9.67 +68 46 52.4   1.06
20 48 10.87 +08 29 38.7   1.53
20 48 11.92 +07 01 14.2  28.90
20 48 12.51 +01 39 11.4   1.31
20 48 16.56 +56 51  2.9   2.85
20 48 17.85 +25 01 44.5   0.73
20 48 18.71 -17 01  6.8   2.57
20 48 19.11 +02 38 10.6   0.74
20 48 19.37 +61 23 12.4   0.72
20 48 19.83 +24 49 33.5   1.60
20 48 20.71 +43 10 36.9   1.05
20 48 21.11 +26 21 10.1   1.34
20 48 22.48 -02 29 40.7   0.86
20 48 23.36 +60 41 42.7   0.88
20 48 23.49 +14 19 15.9   0.69
20 48 26.97 +24 32 42.0   0.74
20 48 27.53 -11 09 31.7   0.85
20 48 27.86 +25 37 55.2   3.44
20 48 29.49 +14 57 49.2   1.78
20 48 30.17 -04 28 24.5   0.95
20 48 31.79 +16 01 22.8   1.39
20 48 32.27 +36 10 58.8   0.84
20 48 35.59 -07 04 42.1   1.16
20 48 36.14 +28 48 53.2   0.89
20 48 37.63 +19 27 24.1   1.72
20 48 39.16 +55 12 58.1   0.53
20 48 39.36 +14 25 37.6   0.72
20 48 39.52 -13 57 59.7   1.57
20 48 41.10 -13 52 19.8   0.69
20 48 42.69 +53 29 11.1   1.83
20 48 43.83 +25 16 51.3   0.77
20 48 44.87 +14 54 46.4   3.87
20 48 45.49 +38 44 15.7   0.74
20 48 45.77 +33 15 56.9   2.52
20 48 46.42 -00 41 23.9   1.38
20 48 48.68 +12 50 30.8   4.71
20 48 50.10 +10 37 50.0   0.78
20 48 50.29 +36 56 45.9   0.95
20 48 50.49 +11 49 16.7   1.28
20 48 51.77 -01 04 31.4   0.92
20 48 53.52 +57 01  8.4   0.48
20 48 53.87 +43 11 41.1   8.85
20 48 55.48 +73 19 59.0   4.41
20 48 56.79 +07 52 35.9   0.90
20 48 57.21 +54 11 24.4   0.73
20 48 58.10 -15 19 16.3   1.13
20 48 58.23 +13 03  5.2   1.28
20 48 58.26 +65 11 24.4   0.51
20 48 58.89 +12 39 13.3   1.28
20 49  0.38 +66 46  7.7   0.95
20 49  0.81 +19 14 21.4   0.59
20 49  0.82 +02 15 53.9   2.06
20 49  1.72 -10 06  4.7   0.66
20 49  2.15 +22 05 14.0   0.67
20 49  3.01 +19 29 54.3   0.88
20 49  3.55 +54 54 17.1   0.85
20 49  3.83 +72 58  3.5   0.44
20 49  5.77 +01 52  3.4   1.37
20 49  6.51 -06 59 36.1  11.31
20 49  7.81 +20 13 34.3   3.69
20 49  9.05 +21 13 16.4   0.88
20 49 11.09 +12 01 42.9   0.80
20 49 11.49 +28 43  4.8   1.05
20 49 12.02 +28 01 27.4   0.81
20 49 12.32 +32 23 43.2   2.33
20 49 12.82 +24 45 11.0   0.85
20 49 13.78 +04 38 59.9   2.13
20 49 14.62 +12 46 41.2   1.87
20 49 14.98 +20 41 45.4   0.86
20 49 18.57 +18 22 10.5   3.20
20 49 20.72 +19 53 11.2   1.16
20 49 20.77 +27 35 56.6   1.87
20 49 26.69 -12 37 31.4   3.43
20 49 26.89 +28 46 13.8   0.98
20 49 28.96 +06 53 50.6   0.72
20 49 31.13 +54 21 37.4   0.63
20 49 33.91 +03 16 37.4   1.69
20 49 36.40 +15 42 56.8   0.94
20 49 38.71 -01 41 46.5   1.49
20 49 39.39 +12 01 48.3   0.63
20 49 39.94 +05 26  0.8   0.61
20 49 43.13 -07 14  7.5   2.10
20 49 45.14 +09 01 57.6   2.32
20 49 46.98 +26 58 56.3   0.63
20 49 48.73 +53 11 26.9   1.29
20 49 49.50 -11 07  5.2   0.88
20 49 52.36 -02 45 32.7   2.07
20 49 52.98 +07 19  1.1   0.85
20 49 54.15 -00 09 12.4   1.53
20 49 55.28 +31 57 58.1   1.36
20 49 56.42 +83 48 57.4   0.91
20 49 57.46 +16 38  8.3   3.98
20 49 57.60 +61 40 24.2   0.56
20 49 58.97 +67 47 13.6   3.31
20 49 59.87 +19 55 15.2   0.91
20 50  0.21 +00 24 53.0   0.61
20 50  0.69 -02 49  1.8   2.06
20 50  1.71 +48 05 15.5   0.68
20 50  2.91 +16 43 46.1   0.66
20 50  3.12 +36 19 44.3   1.19
20 50  3.46 +63 46 12.6   0.58
20 50  3.90 -01 29 13.3   0.68
20 50  4.79 +31 55 19.8   1.10
20 50  6.52 +16 35 41.3   0.52
20 50  8.50 +00 21  7.0   0.94
20 50 10.40 +73 44 42.9   0.45
20 50 10.44 +21 15 46.4   0.71
20 50 10.70 -00 44 33.2   2.34
20 50 11.11 +03 23 22.6   1.27
20 50 13.62 +62 08 57.4   0.63
20 50 16.09 +08 43 56.7   1.04
20 50 17.14 +54 18 16.3   1.02
20 50 18.85 +04 36 18.4   1.81
20 50 19.13 +32 32 45.4   1.17
20 50 19.25 -00 10  8.4   0.98
20 50 19.71 +60 16  9.3   0.53
20 50 20.27 +11 19 45.5   0.57
20 50 21.99 -08 10 54.6   2.06
20 50 22.33 +07 52 49.8   1.09
20 50 22.78 +60 27 37.7   1.94
20 50 24.19 -15 50 49.7   5.79
20 50 26.61 +10 26  9.6   0.75
20 50 26.78 +67 47 31.9   1.29
20 50 26.81 +64 58  5.9   3.29
20 50 28.10 +51 42 55.0   2.44
20 50 29.04 -00 50 14.0   0.71
20 50 29.57 +23 18 52.3   0.85
20 50 30.58 -07 18 48.1   0.74
20 50 30.64 -08 12 18.6   3.37
20 50 32.27 +39 07 13.5   1.26
20 50 32.26 +69 41 11.6   0.56
20 50 32.53 +75 26 23.0   6.25
20 50 35.29 +32 55 59.4   1.85
20 50 36.70 +40 42 13.9   0.70
20 50 38.76 -03 06  0.8   3.95
20 50 39.28 +07 59 41.0   7.43
20 50 41.88 +08 47 43.5   1.20
20 50 42.96 +44 48 13.2   1.36
20 50 45.05 +49 03  3.2   0.70
20 50 47.84 +41 48 45.0   0.69
20 50 49.87 +12 08 56.5   0.65
20 50 50.51 +20 02 26.5   1.21
20 50 52.83 +21 39 18.0   0.83
20 50 53.87 +38 22  3.2   0.80
20 50 54.02 +07 44  0.2   0.70
20 50 55.12 +42 02 55.9   4.14
20 50 55.57 +36 14 31.2   2.49
20 50 56.17 +12 15 17.2   3.47
20 50 56.99 +11 28 19.9   0.93
20 50 57.23 +65 07 36.2   1.01
20 50 58.57 +10 11 44.8   0.71
20 50 58.64 +45 15  2.7   1.37
20 50 59.40 -05 07  0.6   0.71
20 50 59.44 +49 25 58.0   5.32
20 51  4.70 -15 24  3.9   0.98
20 51  9.20 -14 34 44.9  12.75
20 51 11.81 +08 18 57.4   2.20
20 51 12.65 +52 20 26.9   0.99
20 51 12.68 -06 41 45.2   1.37
20 51 12.98 +05 47  5.0   1.04
20 51 13.52 +13 48 55.6   4.95
20 51 15.72 +40 36 12.3   0.79
20 51 16.46 -13 54 23.7   0.86
20 51 17.39 +00 53 14.7   0.48
20 51 17.51 +03 20  7.8   1.56
20 51 18.23 +04 02 38.3   0.81
20 51 19.17 +02 01 15.8   1.58
20 51 20.32 +01 47 55.0   0.78
20 51 21.88 -11 34 23.3   0.63
20 51 22.32 -11 59 43.3   1.89
20 51 22.70 +07 18 51.6   7.15
20 51 24.21 +60 57 41.4   1.40
20 51 25.58 +16 52 50.3   7.96
20 51 27.59 +37 39 36.9   0.88
20 51 27.60 +51 05 36.9   1.21
20 51 29.19 -05 57 39.3   0.73
20 51 29.39 +67 06 39.1   0.45
20 51 31.83 +49 26 55.2   2.14
20 51 32.60 +01 33 35.1   2.31
20 51 33.00 +74 41 32.3   0.81
20 51 34.13 -16 14 41.2   0.92
20 51 34.77 +29 59  8.1   0.71
20 51 35.21 +70 37  7.5   0.37
20 51 35.26 +51 51 30.0   1.87
20 51 35.30 +50 04 44.8   0.70
20 51 35.39 +17 43 31.0   1.22
20 51 38.25 -00 03 16.6   1.06
20 51 38.85 +67 36 23.5   3.55
20 51 42.52 +48 50  7.3   1.07
20 51 45.65 -11 04 24.7   0.63
20 51 45.71 +12 54 38.4   0.66
20 51 46.26 -07 08 38.4   1.06
20 51 46.84 -07 38 39.9   0.56
20 51 47.66 +46 59 28.9   0.80
20 51 47.74 +15 09 16.1   8.39
20 51 47.97 +20 03  6.3   0.59
20 51 48.04 +10 38 56.5   1.08
20 51 48.72 +19 15  4.9   3.32
20 51 49.27 +03 10 49.6   0.70
20 51 50.12 +35 37  7.4   3.46
20 51 56.49 +03 07 49.9   0.92
20 51 58.22 +00 59 59.9   1.06
20 51 58.34 +12 55 24.7   7.22
20 51 58.56 +13 08 56.5   1.18
20 51 58.94 +14 34 21.0   0.57
20 52  0.21 +00 32 11.3   0.74
20 52  0.50 +25 25 27.4   0.73
20 52  0.60 -10 35 54.8   1.48
20 52  0.60 +68 58  7.4   3.34
20 52  1.30 +47 48 48.2   1.39
20 52  2.59 +57 26 41.0   0.54
20 52  2.86 -15 39 44.1   1.13
20 52  4.19 +00 13 16.5   1.89
20 52  4.96 +61 58  7.0   2.09
20 52  5.27 +43 10 11.3   1.69
20 52  6.78 -14 30 13.3   0.67
20 52 13.45 +00 06 39.6   0.94
20 52 13.77 +21 13 40.4   1.07
20 52 14.19 +18 42 22.7   0.69
20 52 14.97 +08 00 58.2   0.73
20 52 15.36 +50 33 57.3   0.85
20 52 16.54 +29 46 42.0   0.99
20 52 18.23 +59 16  6.0   0.90
20 52 18.40 +59 40 13.6   0.62
20 52 18.43 +02 38 45.7   0.82
20 52 19.05 +65 23 23.8   0.71
20 52 20.55 +47 16 27.0   1.50
20 52 22.74 +12 40 22.1   0.61
20 52 23.02 +37 24 41.7   2.14
20 52 23.92 +03 44 46.2   0.54
20 52 24.63 +49 24 16.6   2.30
20 52 25.96 +15 56 58.3   2.62
20 52 29.60 +01 09 56.6   1.30
20 52 29.82 +18 40 26.1   5.58
20 52 29.90 +67 26  1.1   1.50
